16S.B-Divvier,0.2-0.3,1,0.226008,0.056674,771,0,22,0_97,14739.0000,12338.8529,558.0000,0.9284,14831.0000,12906.6757,625.0000,0.6685
16S.B-Divvier,0.2-0.3,1,0.265223,0.059959,363,0,17,0_11,1966.0000,1797.7497,208.0000,0.5104,3063.0000,2592.1227,239.0000,0.3288
16S.B-Divvier,0.2-0.3,1,0.279295,0.098989,254,0,21,0,2162.0000,2062.5208,153.0000,0.3830,2257.0000,1827.6096,189.0000,0.2898
16S.B-Divvier,0.2-0.3,2,0.217,0.042868,448,0,20,0_64,8933.0000,6326.9625,331.5000,0.7105,8642.0000,5987.9813,371.0000,0.5336
16S.B-Divvier,0.2-0.3,2,0.226008,0.056694,770,0,19,0_97,10825.0000,8746.9156,543.5000,0.9463,12701.0000,9839.2344,589.5000,0.6322
16S.B-Divvier,0.2-0.3,2,0.265223,0.059926,362,0,18,0_11,1357.0000,1474.9485,193.0000,0.4516,3177.0000,2851.2189,237.0000,0.3135
16S.B-Divvier,0.2-0.3,2,0.291137,0.0994,249,0,20,0_88,687.0000,666.4653,111.5000,0.3857,884.0000,798.2769,122.0000,0.3000
16S.B-Divvier,0.2-0.3,3,0.217,0.042913,447,0,18,0_64,8130.0000,5020.1524,333.5000,0.7384,8344.0000,5158.3761,368.0000,0.5152
16S.B-Divvier,0.2-0.3,3,0.237352,0.060033,644,0,22,0_50,11311.0000,7782.5920,490.5000,0.9708,11598.0000,10417.2090,505.0000,0.6745
16S.B-Divvier,0.2-0.3,3,0.254192,0.05342,282,0,18,0_256,2508.0000,2393.1770,187.5000,0.4219,3162.0000,2803.3901,206.0000,0.3129
16S.B-Divvier,0.2-0.3,3,0.291137,0.09876,248,0,19,0_88,1138.0000,991.8992,98.0000,0.3471,834.0000,783.0428,118.0000,0.2645
16S.B-Divvier,0.2-0.3,4,0.217,0.040394,403,0,20,0_38,6451.0000,5070.0783,286.0000,0.6398,5854.0000,3876.2317,330.5000,0.4460
16S.B-Divvier,0.2-0.3,4,0.237352,0.059977,643,0,18,0_50,11562.0000,7070.6865,503.0000,1.0662,10333.0000,6932.8798,512.5000,0.7179
16S.B-Divvier,0.2-0.3,4,0.254192,0.048629,272,0,21,0_101,2802.0000,2519.5031,179.5000,0.3962,2901.0000,3323.2055,195.0000,0.2914
16S.B-Divvier,0.2-0.3,4,0.279295,0.098239,247,0,20,0,891.0000,804.8192,116.0000,0.3157,1843.0000,1689.2057,175.0000,0.2720
16S.B-Divvier,0.3-0.4,0,0.323742,0.084709,389,0,14,0_174,4581.0000,4012.7397,281.5000,0.5905,4505.0000,3454.7689,323.5000,0.4162
16S.B-Divvier,0.3-0.4,0,0.336299,0.063,856,0,17,0_41,28277.0000,21788.4504,578.0000,0.9832,26466.0000,27388.8190,651.0000,0.6226
16S.B-Divvier,0.3-0.4,0,0.366735,0.087959,833,0,19,0_164,16488.0000,13700.3143,636.5000,1.4536,12878.0000,11260.1807,670.5000,0.9663
16S.B-Divvier,0.3-0.4,0,0.390505,0.082475,910,0,24,0_59,21606.0000,15708.7495,616.5000,0.9047,21579.0000,20616.7093,664.5000,0.6566
16S.B-Divvier,0.3-0.4,1,0.323742,0.084819,388,0,17,0_174,3862.0000,3101.7640,255.0000,0.5702,4608.0000,3636.1832,328.0000,0.4210
16S.B-Divvier,0.3-0.4,1,0.334458,0.041204,620,0,21,0_87,8968.0000,6879.5567,423.5000,0.7440,10865.0000,9636.7685,488.0000,0.5738
16S.B-Divvier,0.3-0.4,1,0.366735,0.075457,713,0,16,0_118,12584.0000,7684.6396,557.5000,1.3172,11211.0000,8672.8770,578.5000,0.8584
16S.B-Divvier,0.3-0.4,1,0.390505,0.081291,907,0,18,0_41,24742.0000,19831.3578,579.5000,0.9570,29654.0000,21680.3313,654.5000,0.6377
16S.B-Divvier,0.3-0.4,2,0.314665,0.025795,384,0,22,0_108,1911.0000,1662.3944,180.0000,0.3349,1961.0000,1445.8544,204.0000,0.2061
16S.B-Divvier,0.3-0.4,2,0.334458,0.040605,617,0,23,0_51,11890.0000,10190.4981,438.0000,0.7230,15770.0000,14551.2618,465.5000,0.5659
16S.B-Divvier,0.3-0.4,2,0.37219,0.043609,628,0,24,0_156,9606.0000,7666.1184,446.0000,0.7333,11525.0000,10512.9628,474.5000,0.5935
16S.B-Divvier,0.3-0.4,2,0.395576,0.145579,611,0,20,0_77,5272.0000,4020.0107,294.5000,1.0157,8462.0000,6570.3479,425.5000,0.8447
16S.B-Divvier,0.3-0.4,3,0.314665,0.025615,383,0,17,0_96,2033.0000,1429.5265,200.5000,0.4465,2084.0000,1600.8073,202.5000,0.1822
16S.B-Divvier,0.3-0.4,3,0.334458,0.040466,616,0,21,0_51,10475.0000,9694.4016,448.0000,0.7657,12249.0000,11990.9857,475.0000,0.5775
16S.B-Divvier,0.3-0.4,3,0.371224,0.042521,625,0,19,0_108,10083.0000,8437.3861,450.0000,0.7506,10006.0000,8460.8464,469.5000,0.5589
16S.B-Divvier,0.3-0.4,3,0.395576,0.14519,603,0,22,0_77,3746.0000,4479.6103,273.5000,0.8821,7848.0000,5495.3901,450.0000,0.8138
16S.B-Divvier,0.3-0.4,4,0.314665,0.025486,382,0,19,0_96,1822.0000,1305.6539,205.0000,0.4213,2073.0000,1669.2600,200.5000,0.1927
16S.B-Divvier,0.3-0.4,4,0.334458,0.031686,528,0,18,0_53,8125.0000,6828.2635,390.5000,0.6320,10742.0000,10095.8984,408.0000,0.4577
16S.B-Divvier,0.3-0.4,4,0.371224,0.042101,623,0,21,0_123,11266.0000,8871.4426,435.5000,0.7040,12558.0000,12419.3142,473.5000,0.5703
16S.B-Divvier,0.3-0.4,4,0.395576,0.144993,601,0,20,0_77,7274.0000,5591.8839,313.0000,0.9861,7255.0000,5107.1191,426.0000,0.8248
16S.B-Divvier,0.4-0.5,0,0.42411,0.149772,844,0,19,0,6097.0000,5339.3145,404.5000,1.2171,7188.0000,6088.9552,521.0000,0.9743
16S.B-Divvier,0.4-0.5,0,0.42411,0.149772,844,0,20,1,6808.0000,5179.5984,399.5000,1.2253,7855.0000,6778.4585,514.5000,0.9662
16S.B-Divvier,0.4-0.5,0,0.443451,0.062652,690,0,20,0,11635.0000,10998.7207,484.0000,0.9099,14708.0000,13371.5517,498.0000,0.7109
16S.B-Divvier,0.4-0.5,0,0.443451,0.062652,690,0,21,1,15984.0000,13929.7061,468.5000,0.8824,16072.0000,15920.6397,499.0000,0.7202
16S.B-Divvier,0.4-0.5,0,0.477484,0.112876,562,0,20,0,4520.0000,5537.6706,347.5000,0.6870,13086.0000,11269.7303,455.0000,0.6233
16S.B-Divvier,0.4-0.5,0,0.477484,0.112876,562,0,22,1,3973.0000,3882.5071,338.0000,0.6580,6304.0000,5354.5192,444.5000,0.6148
16S.B-Divvier,0.4-0.5,1,0.42411,0.149808,837,0,18,1,6298.0000,5495.2893,406.0000,1.1504,8840.0000,6395.6390,509.0000,0.9867
16S.B-Divvier,0.4-0.5,1,0.42411,0.149808,837,0,20,0,5421.0000,5254.1715,395.5000,1.1298,8228.0000,6239.9125,516.0000,0.9816
16S.B-Divvier,0.4-0.5,1,0.443451,0.062286,689,0,16,1,13629.0000,11262.7690,494.5000,1.0468,12147.0000,11273.5646,496.0000,0.7182
16S.B-Divvier,0.4-0.5,1,0.443451,0.062286,689,0,19,0,14715.0000,12349.8933,483.0000,0.9368,16051.0000,15435.8940,494.0000,0.7015
16S.B-Divvier,0.4-0.5,1,0.478913,0.1675,268,0,15,1,1112.0000,1163.8625,138.0000,0.4988,962.0000,861.6403,144.0000,0.3415
16S.B-Divvier,0.4-0.5,1,0.478913,0.1675,268,0,22,0,1027.0000,985.8088,111.5000,0.4385,1162.0000,1091.5732,155.0000,0.3532
16S.B-Divvier,0.4-0.5,2,0.42411,0.149917,835,0,20,0,6233.0000,5789.4159,358.5000,1.0858,8472.0000,6188.5420,506.0000,0.9648
16S.B-Divvier,0.4-0.5,2,0.42411,0.149917,835,0,21,1,5382.0000,4350.6862,380.0000,1.1445,8319.0000,6134.4643,510.0000,0.9739
16S.B-Divvier,0.4-0.5,2,0.443451,0.060416,684,0,22,0,20245.0000,16919.6642,444.0000,0.7747,18740.0000,16026.9454,506.0000,0.7061
16S.B-Divvier,0.4-0.5,2,0.443451,0.060416,684,0,24,1,16860.0000,15721.7723,437.5000,0.7741,18544.0000,16201.7899,504.5000,0.6895
16S.B-Divvier,0.4-0.5,2,0.478913,0.166762,267,0,16,1,1017.0000,1090.0156,110.0000,0.4724,1265.0000,1143.6966,152.5000,0.3632
16S.B-Divvier,0.4-0.5,2,0.478913,0.166762,267,0,21,0,817.0000,833.0990,105.5000,0.3620,1227.0000,1153.7123,151.5000,0.3364
16S.B-Divvier,0.4-0.5,3,0.42411,0.150052,833,0,18,0,5534.0000,4822.2491,430.5000,1.2909,7689.0000,5980.2408,505.0000,0.9834
16S.B-Divvier,0.5-0.6,0,0.516271,0.119214,574,0,22,0_255,5173.0000,4651.6742,350.5000,0.6683,7449.0000,6468.4846,445.5000,0.6317
16S.B-Divvier,0.5-0.6,0,0.5578,0.170459,1063,0,19,0_155,6965.0000,5738.6124,450.5000,1.4113,9990.0000,7559.6032,627.5000,1.3013
16S.B-Divvier,0.5-0.6,0,0.592889,0.208338,619,0,20,0_79,8904.0000,7734.4487,317.5000,0.9148,10833.0000,10591.1322,407.0000,0.7666
16S.B-Divvier,0.5-0.6,1,0.522936,0.198195,560,0,18,0_251,3721.0000,3196.4360,207.0000,0.8263,5728.0000,4072.4184,400.5000,1.0675
16S.B-Divvier,0.5-0.6,1,0.529169,0.058372,775,0,20,0_108,12790.0000,9209.5506,539.0000,0.9499,10533.0000,8531.7016,610.5000,0.6844
16S.B-Divvier,0.5-0.6,1,0.5578,0.17023,1059,0,16,0_155,7103.0000,5625.9047,457.0000,1.6470,11022.0000,8360.6634,615.0000,1.2960
16S.B-Divvier,0.5-0.6,1,0.592889,0.207533,617,0,18,0_67,6077.0000,5891.0648,333.5000,1.0640,8922.0000,9248.0872,397.0000,0.7656
16S.B-Divvier,0.5-0.6,2,0.519102,0.196347,548,0,22,0_239,2314.0000,1945.7780,173.5000,0.6632,5906.0000,4007.4496,386.5000,1.0329
16S.B-Divvier,0.5-0.6,2,0.536793,0.204241,586,0,18,0_268,2684.0000,2310.5601,255.0000,0.9333,4831.0000,3124.2165,407.0000,1.1473
16S.B-Divvier,0.5-0.6,2,0.5578,0.170086,1056,0,21,0_155,5764.0000,5189.8913,494.5000,1.4460,11395.0000,8311.7978,653.0000,1.3480
16S.B-Divvier,0.5-0.6,2,0.592889,0.207552,613,0,19,0_66,4291.0000,3745.4901,332.0000,0.9404,5941.0000,6223.6261,379.5000,0.7469
16S.B-Divvier,0.5-0.6,3,0.504374,0.079129,468,0,20,0_612,5018.0000,3564.0825,314.5000,0.8323,5906.0000,3900.6687,380.0000,0.7491
16S.B-Divvier,0.5-0.6,3,0.545271,0.206554,395,0,21,0_98,2797.0000,3087.7895,139.0000,0.4250,2602.0000,2454.2262,212.0000,0.4095
16S.B-Divvier,0.6-0.7,0,0.614032,0.129002,867,0,22,0_224,15588.0000,11962.4842,579.5000,1.0857,14108.0000,12750.0684,659.0000,1.0825
16S.B-Divvier,0.6-0.7,0,0.630971,0.114555,513,0,19,0_554,4611.0000,3969.2878,340.0000,0.8993,7615.0000,5461.8598,396.0000,1.0163
16S.B-Divvier,0.6-0.7,0,0.662003,0.22598,623,0,19,0_311,2161.0000,1980.6211,202.0000,0.7730,5670.0000,4748.4829,431.5000,1.1902
16S.B-Divvier,0.6-0.7,0,0.687814,0.257355,1930,0,18,0_236,30465.0000,24872.2909,857.5000,2.8702,33122.0000,21908.5098,1331.0000,2.5913
16S.B-Divvier,0.6-0.7,1,0.614032,0.122833,843,0,18,0_224,14987.0000,12153.2218,597.0000,1.2864,20289.0000,15388.9054,634.0000,1.0413
16S.B-Divvier,0.6-0.7,1,0.630971,0.114503,512,0,23,0_554,7595.0000,6255.2697,340.0000,0.9535,6916.0000,6083.2008,383.0000,0.9525
16S.B-Divvier,0.6-0.7,1,0.653046,0.096127,450,0,17,0_285,2229.0000,2096.8359,103.5000,0.4828,2298.0000,1913.6499,99.5000,0.2984
16S.B-Divvier,0.6-0.7,1,0.687814,0.255728,1913,0,17,0_227,18809.0000,16389.3136,911.5000,3.1860,30873.0000,21270.5398,1328.0000,2.5411
16S.B-Divvier,0.6-0.7,2,0.611794,0.240769,498,0,22,0_184,2315.0000,2214.9910,232.5000,0.7732,2415.0000,2222.5951,295.0000,0.7189
16S.B-Divvier,0.6-0.7,2,0.630971,0.114535,510,0,18,0_554,4112.0000,3530.5892,353.0000,0.9782,6421.0000,5396.1269,385.0000,0.9941
16S.B-Divvier,0.6-0.7,2,0.660392,0.198999,425,0,22,0_872,2764.0000,2086.4185,189.0000,0.6915,2207.0000,1833.1252,235.0000,0.7787
16S.B-Divvier,0.6-0.7,2,0.687814,0.255529,1907,0,19,0_227,22826.0000,19493.2103,859.5000,2.7939,32325.0000,24607.8214,1251.0000,2.6220
16S.B-Divvier,0.6-0.7,3,0.611794,0.241251,493,0,21,0_184,2011.0000,1712.0935,157.0000,0.6317,3194.0000,2822.5960,285.5000,0.6592
16S.B-Divvier,0.6-0.7,3,0.630971,0.114155,508,0,26,0_547,4576.0000,3763.8603,335.0000,0.7491,3952.0000,3106.6278,386.0000,0.9408
16S.B-Divvier,0.6-0.7,3,0.660392,0.198537,423,0,17,0_872,1685.0000,1641.6029,192.0000,0.7611,2332.0000,2050.2405,252.0000,0.8049
16S.B-Divvier,0.6-0.7,3,0.687814,0.254873,1895,0,21,0_211,17248.0000,14411.2097,824.5000,2.7289,23808.0000,17184.4215,1255.0000,2.5139
16S.B-Divvier,0.6-0.7,4,0.614625,0.249741,482,0,17,0_243,3205.0000,3419.7545,225.0000,0.7029,2929.0000,2545.2680,300.0000,0.6151
16S.B-Divvier,0.6-0.7,4,0.630971,0.114159,506,0,17,0_560,4753.0000,4168.8187,360.0000,1.0724,6252.0000,5397.8281,381.5000,0.9890
